GEOID,NAME,LANDAREA,WATERAREA,NIGHTPOP,POPDEN,DAYPOP,PCTDAYPOP,WORKERS_WORKING,MALE,FEMALE,MEDAGE,MALE_0_TO_5,MALE_5_TO_10,MALE_10_TO_15,MALE_15_TO_18,MALE_18_TO_20,MALE_20,MALE_21,MALE_22_TO_25,MALE_25_TO_30,MALE_30_TO_35,MALE_35_TO_40,MALE_40_TO_45,MALE_45_TO_50,MALE_50_TO_55,MALE_55_TO_60,MALE_60_TO_62,MALE_62_TO_65,MALE_65_TO_67,MALE_67_TO_70,MALE_70_TO_75,MALE_75_TO_80,MALE_80_TO_85,MALE_85_PLUS,FEMALE_0_TO_5,FEMALE_5_TO_10,FEMALE_10_TO_15,FEMALE_15_TO_18,FEMALE_18_TO_20,FEMALE_20,FEMALE_21,FEMALE_22_TO_25,FEMALE_25_TO_30,FEMALE_30_TO_35,FEMALE_35_TO_40,FEMALE_40_TO_45,FEMALE_45_TO_50,FEMALE_50_TO_55,FEMALE_55_TO_60,FEMALE_60_TO_62,FEMALE_62_TO_65,FEMALE_65_TO_67,FEMALE_67_TO_70,FEMALE_70_TO_75,FEMALE_75_TO_80,FEMALE_80_TO_85,FEMALE_85_PLUS,PCTWHITE,PCTBLACK,PCTASIAN,PCTHISPAN,PCTMINOR,PCTNOHIGH,PCTUNIVDEG,PCTBADENG,PCTPUB2WRK,TIME2WORK,WORKERS_LIVE,HHMEDINC,MEDFAMINC,PERCAPINC,PCTPOPPOV,PCTFAMPOV,PCTUNEMP,PCTHUVAC,MEDVALHOME,PCTNOVEH,PCTNOHINS,PCTB2010,PCTB2000,PCTB1990,PCTB1980,PCTB1970,PCTB1960,PCTB1950,PCTB1940,PCTBPRE
48395,"Robertson County, Texas",855.1546702146883,10.553324957490151,17167,20.074731037474415,16314,0.48726143185687404,6239,8478,8689,41.4,528,484,745,424,134,81,57,393,426,478,459,467,488,525,511,203,488,270,359,354,238,146,220,541,511,605,276,210,60,54,239,490,472,562,495,526,592,480,219,368,374,433,333,318,194,337,0.6149006815401643,0.1718413234694472,0.006407642570047184,0.2216461816275412,0.3850993184598357,0.12896405919661733,0.22038054968287527,NA,0,24.816644214937885,7092,72236,83678,34488,0.13510644571563366,0.09570740254051686,0.0792462570986061,0.22189967487227125,185900,0.0893896433368154,0.11289942223794364,0.1658151416627961,0.139921040408732,0.1406177426846261,0.10462145843009754,0.16047375754760798,0.09196470041802136,0.09208081746400372,0.031119368323269857,0.07338597306084534
48397,"Rockwall County, Texas",127.21001950588187,21.72262342528228,123617,971.7552161391206,111141,0.4734279555968274,49963,61556,62061,37.5,3730,4999,4759,3289,1502,917,536,2188,3485,3798,4687,4790,4291,4266,3910,1677,1718,1157,1241,2085,1354,557,620,3674,4151,5089,3064,1342,981,674,1754,3371,4089,4511,4973,4373,4173,3657,1402,2184,1072,1856,2206,1676,1027,762,0.6756594966711699,0.09285939636134188,0.0349628287371478,0.20808626645202521,0.32434050332883013,0.05640499950597767,0.444904159668017,NA,0.002674610419769695,NA,62439,127981,141391,55374,0.04038318740769149,0.032682565179784996,0.04286766806501571,0.053763194125745754,415500,0.020830807284720032,0.08650259784680034,0.3645250114731528,0.306815052776503,0.14130335016062415,0.11530518586507572,0.05215695273061037,0.008260670032124828,0.006815052776502983,9.178522257916476e-4,0.003900871959614502
48399,"Runnels County, Texas",1051.0702447270025,6.025042587069901,9874,9.394234162308155,8932,0.47495480165904497,3546,5011,4863,42.1,280,324,365,188,52,122,126,95,252,293,304,364,239,339,254,119,268,152,186,263,176,115,135,284,275,333,268,185,5,42,99,245,306,300,266,299,265,314,151,140,189,192,195,209,151,150,0.6441158598339072,0.029370062791168727,0.001114036864492607,0.34859226250759573,0.3558841401660928,0.12809251939686722,0.1913336261162348,NA,0,NA,4488,62632,70110,31622,0.10983317790902497,0.0856581532416503,0.048932199875596105,0.23667334669338677,109300,0.03229194014176949,0.16694266197474644,0.04208416833667335,0.03206412825651302,0.07074148296593187,0.0907815631262525,0.09859719438877755,0.11122244488977956,0.2651302605210421,0.15811623246492987,0.1312625250501002
48401,"Rusk County, Texas",924.1985738930065,14.369641094862216,52842,57.17602417131349,46432,0.46771561536756856,14742,27957,24885,39.1,1501,1388,2069,1126,572,476,322,1307,2050,1917,1981,2058,1752,1753,1661,596,1093,657,893,1192,701,388,504,1364,1588,1791,1103,592,351,243,673,1480,1518,1719,1394,1499,1452,1412,719,1097,813,773,1295,821,577,611,0.6560311873131222,0.13201619923545665,0.0036902463949131372,0.19090874683017298,0.34396881268687785,0.1520508027270728,0.1753078953155927,NA,0.0017965204236006051,NA,21152,68658,83330,33876,0.14413454507468923,0.10339318320146074,0.044580886278697274,0.15409882220449533,171300,0.04526543518056249,0.13731579715280237,0.10098071418516259,0.15682042137863075,0.10327999624607011,0.14598094880578105,0.19365585847684294,0.07184083337243677,0.10506311294636572,0.06114213317066304,0.061235981418047016
48403,"Sabine County, Texas",491.71016197758445,84.91779189710532,10023,20.383959444094057,9099,0.4758393473486037,2699,5020,5003,54.2,218,300,194,151,68,1,13,100,279,180,312,104,359,258,382,141,412,98,416,381,213,224,216,321,320,162,118,35,2,29,185,192,173,159,338,288,304,352,183,329,272,352,243,209,241,196,0.8570288336825301,0.068342811533473,0.007083707472812531,0.01646213708470518,0.14297116631746987,0.12157314885985139,0.14322316167050986,NA,0,29.452359750667853,3623,66585,77271,38857,0.11018837350617784,0.06478354313785692,0.04729038854805726,0.3959984409510199,153100,0.02688750268875027,0.12825691779438497,0.15837339223073926,0.1565545017539301,0.19916850721060153,0.17188515005846433,0.16460958815122775,0.058724178251266725,0.056255684032740026,0.00844484864232818,0.025984149668702092
48405,"San Augustine County, Texas",530.6589694624067,61.639161262523224,7874,14.838154922693368,7845,0.499077549462434,2880,3781,4093,50.5,132,258,208,105,81,0,64,156,163,128,154,198,193,292,303,132,202,54,228,344,248,42,96,255,196,231,188,73,0,28,140,115,191,280,145,211,320,415,71,135,106,169,278,170,156,220,0.6944373888747778,0.21539243078486156,0,0.08343916687833376,0.3055626111252222,0.15245702378885223,0.13769751693002258,NA,0,31.906994919890582,2909,50408,61967,26866,0.27136864184583115,0.1703425621773815,0.0951061865189289,0.38928126298296634,99900,0.07993197278911565,0.19443718986680594,0.10116327378479435,0.10739509763190694,0.2742002492729539,0.13169921063564602,0.13481512255920233,0.10427918570835064,0.06481096800997092,0.017241379310344827,0.06439551308683007
48407,"San Jacinto County, Texas",569.2430219753913,58.66780077745534,28441,49.96284346412158,22176,0.4381136772230673,4394,14343,14098,44,906,946,862,534,178,367,297,391,633,749,671,870,797,821,845,644,822,584,472,788,400,437,329,557,1064,697,554,261,236,49,507,716,825,552,993,946,769,1378,342,532,234,645,1012,693,320,216,0.7249393481241869,0.08804191132519953,0.0034457297563376815,0.19169508807707183,0.2750606518758131,0.17075118542550535,0.16221612178687297,NA,0,40.57592686642966,10659,65364,76302,30859,0.18369313113291705,0.1614197155706819,0.06742695413302256,0.2751315701818666,209300,0.04181600955794504,0.17703061405061052,0.16101525547931517,0.2015855039637599,0.16154819798814202,0.16068216641129837,0.1885950303111052,0.0459662913863167,0.04689894077676371,0.01838651655452668,0.015322097128772234
48409,"San Patricio County, Texas",693.3211651945878,14.49137331910418,70181,101.22437266184275,64972,0.48072924759346813,24749,35636,34545,37,2383,2514,2817,1690,937,695,367,1174,2325,2434,2336,2780,2148,1957,1823,947,1246,760,1025,1338,969,493,478,2241,2263,2573,1555,888,255,554,1189,2056,2256,1993,2655,1972,2177,1913,667,1564,584,1179,1412,1065,883,651,0.5577292999529787,0.01496131431584047,0.010743648565851156,0.5645830067967114,0.4422707000470213,0.15807403549884996,0.17532439352514864,NA,0.005340810467988517,22.98392294471498,29958,69704,79633,32909,0.14781166630615042,0.11773151471643933,0.04450621525391967,0.1676030885493675,192400,0.0635509591852846,0.1869051218915144,0.1687202234269755,0.1407918514867751,0.10116642023985543,0.10823065549531789,0.20341711844915394,0.10694923607688517,0.10083785115820601,0.039395432889765075,0.030491210777065878
48411,"San Saba County, Texas",1135.3130446936434,3.204729519982332,5696,5.017118429690049,5276,0.4808603718556325,1949,2994,2702,40.7,128,148,156,74,51,38,41,183,328,105,227,223,133,147,153,88,125,98,120,148,151,77,52,129,174,118,163,130,14,0,25,199,211,143,141,107,127,145,123,116,51,186,122,130,54,94,0.7247191011235955,0.02475421348314607,0.0024578651685393258,0.3065308988764045,0.2752808988764045,0.15737148399612028,0.24005819592628516,NA,0,25.082796688132476,2369,55819,69683,30349,0.10733241596225673,0.10806916426512968,0.030919446704637917,0.26278659611992944,168700,0.020095693779904306,0.2695327836670593,0.10793650793650794,0.12380952380952381,0.09029982363315697,0.18977072310405643,0.091005291005291,0.09241622574955909,0.09664902998236331,0.08959435626102293,0.11851851851851852
48413,"Schleicher County, Texas",1310.6416199611735,0.03374571619636848,2381,1.8166674731957122,2202,0.48047130700414575,823,1114,1267,39.9,63,22,56,49,18,7,1,30,82,58,132,58,74,52,75,19,47,13,65,89,71,33,0,144,85,79,50,19,6,13,19,36,117,110,54,39,90,20,42,70,14,52,126,41,14,27,0.4880302393952121,0.005459890802183957,0,0.5317093658126838,0.5119697606047879,0.20465116279069767,0.18372093023255814,NA,0,NA,1002,86694,94360,37496,0.09923664122137404,0.0846774193548387,0.05377358490566038,0.25097125097125095,122700,0.04149377593360996,0.2277185501066098,0.09712509712509712,0.09401709401709402,0.03496503496503497,0.1926961926961927,0.1989121989121989,0.06216006216006216,0.22999222999222999,0.023310023310023312,0.06682206682206682
48415,"Scurry County, Texas",905.444532947643,2.0992209230313037,16488,18.20983991843641,17109,0.5092418965979105,7301,8575,7913,36.9,448,498,690,239,138,73,232,304,794,699,624,722,384,485,523,202,304,210,198,445,222,71,70,616,492,675,496,227,64,26,277,589,423,217,642,357,514,537,92,321,104,207,409,271,184,173,0.6445900048520136,0.032569141193595344,0.008309073265405142,0.4333454633672974,0.35540999514798643,0.18038751933048303,0.1299918129718912,NA,0,20.31528712251604,6680,60039,79991,29633,0.11596189431841546,0.09504238376573337,0.024369016536118365,0.14605435256503416,113800,0.05701157249829816,0.16770854338912417,0.06278157244586542,0.024415055951169887,0.0533352710361866,0.1553553262607179,0.18311291963377416,0.09315506467083273,0.25635808748728384,0.10710652521435837,0.06438017729981108
48417,"Shackelford County, Texas",914.285801324176,1.2618626032244165,3175,3.472655919408999,3132,0.496591089265895,1536,1553,1622,42.3,60,101,70,95,93,2,0,63,103,80,137,55,122,49,70,63,90,59,35,88,42,32,44,92,111,90,37,25,0,13,52,101,76,103,109,92,104,125,61,93,43,30,124,24,46,71,0.8368503937007874,0.008503937007874015,3.1496062992125983e-4,0.1294488188976378,0.1631496062992126,0.06737120211360634,0.34125935711140465,NA,0,NA,1579,73047,95400,35110,0.0952532653711373,0.0586283185840708,0.07471264367816093,0.17904761904761904,174800,0.028615622583139984,0.1340764331210191,0.07555555555555556,0.13015873015873017,0.08,0.11555555555555555,0.10158730158730159,0.09841269841269841,0.16507936507936508,0.07492063492063492,0.15873015873015872
48419,"Shelby County, Texas",795.5891946217512,39.02785534141471,24155,30.361146384704316,23387,0.49192293130284803,9239,11950,12205,39.3,791,873,970,507,247,216,175,426,647,700,507,935,579,809,703,169,600,363,395,595,365,249,129,781,753,1088,517,379,118,119,301,705,721,647,715,710,721,703,359,507,232,395,696,489,294,255,0.6420202856551439,0.1510660318774581,3.725936659076796e-4,0.19879942040985304,0.3579797143448561,0.1773625267396502,0.15093746067698502,NA,0.0052962925951833715,25.211957087803352,10007,49776,59787,27652,0.2058441830284255,0.17213352685050798,0.04068604097189138,0.19147099447513813,101500,0.06662395900064061,0.2088589151159402,0.1514157458563536,0.11015193370165746,0.1457182320441989,0.162292817679558,0.19406077348066297,0.08019682320441988,0.06327693370165746,0.04540745856353591,0.0474792817679558
48421,"Sherman County, Texas",922.8597225160888,0.1642590622041492,2295,2.486835153822622,2254,0.49549351505825456,1073,1236,1059,39.7,161,29,50,26,11,59,76,1,113,46,82,102,38,58,69,51,79,16,24,33,52,40,20,22,27,19,65,96,10,110,1,51,42,66,48,45,19,123,40,38,41,21,44,54,33,44,0.5742919389978214,0.00130718954248366,0.00522875816993464,0.4662309368191721,0.4257080610021786,0.23368146214099217,0.30221932114882505,NA,0,NA,1114,61250,80521,42621,0.10358565737051793,0.09326424870466321,0.01929530201342282,0.25726872246696036,146900,0,0.16334661354581673,0.04669603524229075,0.1444933920704846,0.06167400881057269,0.06431718061674009,0.0960352422907489,0.19559471365638767,0.1356828193832599,0.09515418502202644,0.160352422907489
48423,"Smith County, Texas",921.4853447197439,28.2364343000817,241740,262.337324608805,253311,0.5116866747062424,121745,117074,124666,37.5,7732,9001,7950,5214,3476,1719,1843,4348,7782,7762,6473,8316,6468,6673,7180,2726,3705,2538,3509,5268,3132,2179,2080,7422,7843,8311,5012,3477,1955,1349,4794,8177,8537,7864,7684,6916,7164,6534,3132,5043,3159,4301,5686,4106,3246,2954,0.6645155952676429,0.1629560685033507,0.017642922147762058,0.20927856374617357,0.3354844047323571,0.11269916528379104,0.28589342083920793,NA,0.0021057599796685243,NA,110174,74192,89806,35679,0.11567868263115973,0.07661416501512465,0.044408342406096896,0.16593259960069426,240700,0.046647581013784974,0.16901437930384913,0.16291272460947298,0.1672167989325093,0.11872824134921192,0.13579404653216015,0.14866613827214992,0.08903113180098923,0.09397730578993307,0.04773609703731201,0.035937515676261376
48425,"Somervell County, Texas",186.20730443538736,5.48493815415361,9691,52.044145257270024,10436,0.5185074775177622,5549,4877,4814,44.5,292,272,311,212,45,15,11,273,136,403,350,273,195,435,189,306,167,90,326,226,179,86,85,159,170,395,271,104,54,104,78,157,296,295,331,288,373,234,108,443,82,190,264,133,65,220,0.8323186461665463,0.013001754204932412,0,0.1815086162418739,0.16768135383345373,0.07465703971119134,0.29299638989169674,NA,0,28.151842290542128,4804,79825,101250,40828,0.0751311647429171,0.05470459518599562,0.03168237417284941,0.07567836694050287,289500,0.024239159709130084,0.12350472193074502,0.20413243714214588,0.20587503111774957,0.19293004729897933,0.11277072442120986,0.09111277072442121,0.04381379138660692,0.0537714712471994,0.020413243714214588,0.07518048294747325
48427,"Starr County, Texas",1223.1791170461022,5.940895865154587,66067,54.01253101798165,63655,0.4907031960654322,20985,32263,33804,29.4,3062,2920,3134,1715,1018,338,680,1658,2410,2117,2052,1729,1819,1739,1222,689,709,470,767,733,635,283,364,2879,2926,3149,1687,1082,478,524,1618,2449,1977,1759,2000,1894,1864,1631,641,979,663,814,870,571,649,700,0.32892366839723314,0.004238121906549412,5.751736873174202e-4,0.9720132592671077,0.6710763316027668,0.39587085674346084,0.1357832199790317,NA,0,22.577428935086974,23397,37639,45771,18829,0.3351579653574042,0.3103079698042621,0.10435659841578239,0.17209041013008342,95100,0.10382627760087697,0.28899971023775756,0.1806906089286486,0.20057046544794502,0.21033752539003414,0.21202299148623535,0.09888067764380483,0.05367561260210035,0.01724361467652016,0.015514931500929167,0.01106357232378236
48429,"Stephens County, Texas",896.7212334574523,24.76756842116643,9351,10.427989938350988,9235,0.49687937156999895,3789,5170,4181,42,276,341,301,197,106,81,166,302,159,458,340,510,195,208,256,254,143,144,141,277,102,130,83,206,195,283,142,84,61,14,167,168,218,157,246,286,274,228,132,293,41,257,261,202,157,109,0.7815206929740135,0.03090578547748904,0.010480162549459951,0.25120307988450435,0.2184793070259865,0.1622336288691865,0.17218852076528232,NA,0,28.28636001063547,3905,58008,73409,29709,0.14646579066606252,0.12001696352841391,0.05448871819491118,0.22519247219846023,110200,0.08418437758763456,0.13774354327140914,0.05367835757057314,0.08041060735671514,0.09217279726261762,0.1413601368691189,0.26561163387510695,0.1372968349016253,0.04298545765611634,0.06180496150556031,0.12467921300256629
48431,"Sterling County, Texas",923.4493634719543,0.06465319530437978,1468,1.589691929052463,1549,0.5134239310573417,629,711,757,32.1,101,38,125,19,69,3,0,21,14,49,43,36,45,39,6,17,15,3,9,27,24,8,0,17,86,96,27,0,3,26,0,44,85,30,73,19,35,30,19,8,7,14,26,57,43,12,0.7247956403269755,0.0013623978201634877,0.0013623978201634877,0.3569482288828338,0.2752043596730245,0.16009557945041816,0.24492234169653523,NA,0,NA,548,64954,79250,29196,0.043235704323570434,0.011799410029498525,0.02142857142857143,0.2385496183206107,147000,0,0.26429567642956764,0.07251908396946564,0.05152671755725191,0.20038167938931298,0.2633587786259542,0.10877862595419847,0.11068702290076336,0.11068702290076336,0.030534351145038167,0.05152671755725191
48433,"Stonewall County, Texas",916.3126238422726,3.92951125642281,1227,1.339062638747632,1339,0.5218238503507404,665,615,612,52.3,26,42,55,28,0,18,0,4,7,50,9,40,16,72,43,7,34,16,47,33,40,19,9,40,14,51,52,18,0,0,31,5,28,10,21,16,50,4,19,74,30,17,56,26,21,29,0.8867155664221679,0.004074979625101874,0,0.19967400162999185,0.11328443357783213,0.09669811320754718,0.16863207547169812,NA,0,NA,553,56875,83854,44681,0.14902624894157493,0.07418397626112759,0.035653650254668934,0.35145385587863465,48600,0.04678362573099415,0.12701100762066045,0.08343868520859671,0.035398230088495575,0.06700379266750948,0.0695322376738306,0.27054361567635904,0.15802781289506954,0.16055625790139064,0.05436156763590392,0.1011378002528445
48435,"Sutton County, Texas",1453.9352209353865,0.4930779602067654,3277,2.2538830842076636,3461,0.5136539032353814,1793,1516,1761,42.3,27,145,114,35,62,28,25,33,180,82,34,58,123,105,138,0,17,12,16,146,90,16,30,168,214,55,11,22,0,0,39,219,47,68,77,194,93,69,129,35,15,0,119,127,44,16,0.45437900518767166,0.0012206286237412267,0,0.633811412877632,0.5456209948123283,0.18051326663766856,0.18312309699869508,NA,0,NA,1609,78906,77938,35859,0.045092024539877304,0.031746031746031744,0.018787878787878787,0.27916194790486976,155700,0.037706205813040065,0.1579754601226994,0.03737259343148358,0.06851642129105323,0.13986409966024915,0.18063420158550397,0.0911664779161948,0.1625141562853907,0.11834654586636467,0.06908267270668177,0.13250283125707815
48437,"Swisher County, Texas",890.1596080754042,10.532090496172183,6937,7.792984468255469,6460,0.4821975069045309,2254,3940,2997,36.4,278,277,309,186,136,54,83,145,197,396,278,212,222,212,249,120,111,43,84,150,126,22,50,131,183,184,112,30,16,19,146,194,220,272,173,158,139,238,31,99,44,177,164,98,59,110,0.594781605881505,0.0782759117774254,0.017298544039210034,0.4630243621161886,0.40521839411849503,0.20051635111876076,0.15469018932874354,NA,0,20.721552373775435,2731,36165,51753,22512,0.3009816339455352,0.2298611111111111,0.04293628808864266,0.2132717068339386,86300,0.06126731011330256,0.2325839138695377,0.042588312974579066,0.02344007923407065,0.011554968636513702,0.08913832948167712,0.14031033344338065,0.22449653350940904,0.20039617035325188,0.09111918124793661,0.17695609111918126
48439,"Tarrant County, Texas",865.3641055479794,38.411769861481986,2167390,2504.5989151901917,2181824,0.501659380292623,1099929,1064636,1102754,35.2,70815,75558,83019,50679,29727,13729,13347,45734,79032,80268,77134,73129,65938,66299,62382,26608,32811,19502,25705,31768,20480,11457,9515,67795,72024,81087,49040,29139,15248,13876,43811,80308,82808,77600,78548,69857,68221,64553,26559,33818,21700,27722,39426,27355,16014,16245,0.48205768228145374,0.1767434564153198,0.06133506198699819,0.30255145589856924,0.5179423177185463,0.12729744995972428,0.3477146185981786,NA,0.0034868884702370807,26.822469843673932,1085495,84207,102307,42755,0.11105513969731429,0.08185394180106143,0.04690760737815867,0.07214645120052368,323900,0.046241208355114076,0.16743485733801228,0.17335877437127709,0.18802808633666843,0.13332115831828256,0.17967120344094387,0.12157503584316526,0.07412686760975598,0.07638122185763059,0.025129942591641693,0.02840770963063455
48441,"Taylor County, Texas",915.536390516095,3.7684773056863583,145863,159.31971848522141,150959,0.5085842693600878,75931,71845,74018,33.1,4942,5421,4794,3053,2708,1426,1622,4601,5517,5163,4942,4323,3384,3382,3470,1582,2031,1394,1836,2463,1523,1285,983,4902,4540,5225,2789,2832,1564,1725,4056,5295,4923,4543,4620,3412,3489,3755,1557,2463,1272,2402,3046,2066,1598,1944,0.6723569376743931,0.08119262595723384,0.022651392059672433,0.25120146987241454,0.3276430623256069,0.09962860934833767,0.29277405395759676,NA,0.003783440389637891,17.08181008263955,70835,67139,87239,34253,0.14673633348581885,0.10608987820243596,0.024206343825009153,0.11678832116788321,198600,0.038264098736665815,0.14076787702474589,0.14096916299559473,0.08698028875526544,0.09701276568378404,0.14797903469564938,0.12143477282227724,0.08046882536415961,0.1857294446766777,0.06656162577574842,0.07286407923084344
48443,"Terrell County, Texas",2357.9575623516403,0.10018656457095554,835,0.354120028847015,842,0.5020870602265951,285,441,394,59.9,0,8,72,0,5,0,0,16,21,0,32,13,35,6,45,31,16,0,21,75,0,44,1,0,56,8,0,0,0,0,0,0,6,14,0,21,12,51,22,28,23,31,50,20,22,30,0.6982035928143713,0,0,0.40119760479041916,0.3017964071856287,0.058208955223880594,0.26865671641791045,NA,0,NA,278,44886,79028,35515,0.07664670658682635,0.032388663967611336,0,0.2942097026604069,137500,0.05321507760532151,0.15209580838323353,0.02034428794992175,0,0.07355242566510173,0.0782472613458529,0.15023474178403756,0.13615023474178403,0.12206572769953052,0.06572769953051644,0.3536776212832551
48445,"Terry County, Texas",888.8508707376251,2.09038034153054,11629,13.083184573301384,11317,0.4932014294430402,4332,6358,5271,37,606,550,361,326,159,122,60,212,425,312,374,539,407,274,383,118,195,165,163,163,203,127,114,242,526,375,231,130,91,18,192,334,236,386,303,219,418,320,132,171,60,210,222,226,120,109,0.47080574426003957,0.033450855619571764,0.0017198383351964914,0.5691804970332789,0.5291942557399605,0.21795907377490575,0.09841141626278944,NA,0,NA,4644,44100,58373,24113,0.18333333333333332,0.14894298526585523,0.04471873735329826,0.10273543537272917,105400,0.05212939259948802,0.26880733944954127,0.06995197327208186,0.031321779077051574,0.029860096053455836,0.11923157235330967,0.1536855293380664,0.20547087074545833,0.24201294633535184,0.11046147421173523,0.038003758613489244
48447,"Throckmorton County, Texas",912.5522759178807,2.929042914484546,1639,1.7960614895748628,1814,0.5253402838111787,895,726,913,45,27,23,42,9,24,19,0,50,53,26,31,41,34,36,41,31,41,10,21,47,95,15,10,75,68,56,47,20,0,0,6,58,65,14,66,44,43,74,24,17,24,13,47,87,11,54,0.888346552776083,0,0.007931665649786455,0.10250152532031727,0.11165344722391701,0.0639386189258312,0.22421142369991476,NA,0,NA,720,59216,73173,35769,0.2422208663819402,0.1920374707259953,0.08251231527093596,0.25630676084762866,89500,0.017639077340569877,0.20622330689444784,0.039354187689202826,0.045408678102926335,0.06458123107971746,0.06458123107971746,0.13319878910191726,0.1705348133198789,0.19677093844601412,0.09889001009081735,0.18668012108980828
48449,"Titus County, Texas",406.3020774613627,19.341377643448542,31363,77.19133555988884,34966,0.5271600657329373,17280,15604,15759,34.9,1226,1270,1272,828,415,244,189,714,1025,882,911,782,888,973,854,425,539,315,461,690,271,251,179,947,1102,1257,935,358,260,278,499,925,1124,923,918,968,877,863,471,458,421,544,563,434,314,320,0.5348340401109588,0.10273251921053471,0,0.449669993304212,0.4651659598890412,0.2175890438959579,0.1630640298431192,NA,8.77385391533231e-4,NA,13677,58425,72536,27244,0.17100012871669457,0.13850415512465375,0.030861194133592826,0.0815083154948131,174000,0.04804589458587307,0.21528826079974306,0.09566935616663923,0.15066688621768484,0.16400461057138152,0.17684834513420056,0.1736374114934958,0.11822822328338548,0.060431417750699816,0.03836654042483122,0.02214720895768154
48451,"Tom Green County, Texas",1522.3201605567285,18.244015802389818,119577,78.54917979688939,119560,0.4999644555213121,56963,59775,59802,36,3831,4561,3737,2429,1970,1121,937,2563,4395,4364,4937,3348,2943,3003,3191,1096,2080,1135,1696,2837,1705,986,910,3537,3927,3938,2436,1775,1041,813,2341,3989,4235,3770,3931,2944,3088,3459,1407,2145,1794,1534,3023,1759,1480,1436,0.6305560433862699,0.0393303059953001,0.013957533639412262,0.40584727832275436,0.3694439566137301,0.12940727550241668,0.2546680234037141,NA,0.003597753597753598,NA,56980,68370,83908,35866,0.11113046204218116,0.07604666190524777,0.035012937039739934,0.10631140334110631,197000,0.0495123620497904,0.15460811890127443,0.13050957605413052,0.09157460147559157,0.09642952712259643,0.1855957796551856,0.15155395848465156,0.1117015176421117,0.15451660996215452,0.03627814518903628,0.041840284414541844
48453,"Travis County, Texas",994.3128111018275,30.71375929154884,1330015,1337.6223107556775,1484856,0.5275041023194313,906710,679147,650868,35.6,37995,36057,40059,23330,17143,7153,6900,28847,64837,71201,64467,53621,47796,43824,37353,13784,17636,10303,14105,20456,11360,5966,4954,36544,36668,35015,22470,16982,6784,6235,29858,60724,63752,55555,50121,43529,39919,34649,13282,19520,10409,16113,22895,13332,7938,8574,0.5487028341785619,0.08160509467938332,0.08019984737014244,0.32560309470193943,0.4512971658214381,0.08072188752355423,0.5656094906977361,NA,0.016123819441950658,25.23561241890463,751869,99611,131256,62607,0.1092803940551392,0.07109086165535058,0.04550876662673793,0.05578613992067754,523000,0.05948981322387952,0.12114260717145466,0.2916329686398075,0.18933708163225693,0.1279301108314624,0.15107175900465195,0.11409235308199457,0.05866853434610731,0.033590732341694754,0.015041181684664109,0.01863527843736049
48455,"Trinity County, Texas",693.7950002084951,20.178005457940344,14046,20.245173279973162,12156,0.46393405083581407,3264,6866,7180,49.2,294,401,400,327,136,48,67,270,275,298,270,397,325,479,457,270,289,304,241,500,445,216,157,343,315,461,178,133,35,57,289,390,343,353,344,379,420,581,298,309,288,417,410,354,263,220,0.7881247330200769,0.08123309127153638,0.0018510608002278229,0.11170439982913286,0.2118752669799231,0.11280606296152351,0.16789739603575593,NA,0,38.57820404721754,5154,52018,69340,30671,0.17613842032867588,0.1282186022070415,0.0650940049663001,0.2699975978861398,119500,0.09657782165185916,0.15983311753704502,0.18724477540235407,0.1340379533989911,0.14676915685803507,0.19781407638722076,0.18196012490992072,0.043718472255584916,0.031828008647609894,0.025582512611097764,0.05104491952918568
48457,"Tyler County, Texas",924.3898705322187,11.23306903352448,20238,21.893359766424037,18541,0.47811960081487404,4931,11098,9140,43.2,372,707,574,316,183,158,62,450,1007,732,787,878,624,644,550,303,523,291,612,427,521,203,174,401,563,571,381,175,41,131,284,427,416,504,526,476,615,646,266,407,190,364,689,470,305,292,0.7794742563494417,0.10658167803142603,0.004842375728826959,0.08380274730704615,0.22052574365055833,0.14950568296455713,0.12408366399892394,NA,0.005431502715751358,NA,6628,55396,70594,30047,0.1790209014802905,0.11106574111882402,0.07067669172932331,0.24931708342088674,157300,0.05066480055983205,0.1573889993373095,0.15034671149401135,0.11756671569657491,0.15602017230510612,0.15854171044337045,0.18837991174616517,0.10170203824332844,0.07354486236604328,0.014919100651397352,0.03897877705400294
48459,"Upshur County, Texas",582.9798659298807,9.605493152864028,42567,73.01624376358797,35111,0.4520070032699091,9881,21133,21434,40.6,1259,1509,1419,945,612,450,110,741,1078,1337,1261,1303,1098,1370,1662,447,864,568,755,968,696,332,349,1271,1297,1493,945,421,243,71,558,1195,1498,1224,1499,1261,1163,1580,540,980,610,691,1150,713,613,418,0.792726760166326,0.07169873376089458,0.005896586557662039,0.10416519839312144,0.20727323983367396,0.1268863566368956,0.18211682578790678,NA,2.884005306569764e-4,NA,17337,66208,79014,33097,0.12358022334637778,0.10098455424080932,0.05801335559265442,0.11050859067298362,167800,0.03786177244433036,0.13803593497480748,0.20195216621953307,0.15720075346766368,0.12078314972315772,0.13602374564758263,0.17512415092185626,0.06821165591643359,0.05673839831040584,0.04041326559735145,0.04355271419601575
