data_id,data_tract,data_name,data_county,state_abbrev,daytime_age_18+
481670114,48167722300,7223,48167,TX,7032
480890019,48089750500,7505,48089,TX,4741
481670109,48167722200,7222,48167,TX,3026
483550329,48355001906,19.06,48355,TX,3408
481670102,48167722100,7221,48167,TX,4450
480270256,48027020102,201.02,48027,TX,2564
481670094,48167722001,7220.01,48167,TX,4216
481670085,48167721800,7218,48167,TX,3563
481670286,48167721211,7212.11,48167,TX,1306
481450010,48145000500,5,48145,TX,1534
481670285,48167721210,7212.10,48167,TX,4421
483090173,48309003801,38.01,48309,TX,5013
481670076,48167721600,7216,48167,TX,2701
481670295,48167721701,7217.01,48167,TX,1767
481450001,48145000200,2,48145,TX,1678
481670297,48167721703,7217.03,48167,TX,2078
482011248,48201341600,3416,48201,TX,7968
482011263,48201342002,3420.02,48201,TX,4135
480510017,48051970202,9702.02,48051,TX,1375
482011259,48201342001,3420.01,48201,TX,3287
483310008,48331950401,9504.01,48331,TX,2209
482011265,48201342100,3421,48201,TX,7577
483310014,48331950500,9505,48331,TX,2682
482011268,48201342200,3422,48201,TX,5426
480510016,48051970201,9702.01,48051,TX,1165
482011272,48201342300,3423,48201,TX,5850
483950017,48395960502,9605.02,48395,TX,2058
482011294,48201343000,3430,48201,TX,6637
483950011,48395960400,9604,48395,TX,1845
482011290,48201342900,3429,48201,TX,6952
483310001,48331950100,9501,48331,TX,1481
482010919,48201322600,3226,48201,TX,4092
481450013,48145000700,7,48145,TX,2286
482011276,48201342400,3424,48201,TX,5365
481450016,48145000800,8,48145,TX,2481
482011279,48201342500,3425,48201,TX,15299
483950004,48395960200,9602,48395,TX,711
482011283,48201342700,3427,48201,TX,9511
483950001,48395960100,9601,48395,TX,1818
482013134,48201342802,3428.02,48201,TX,8879
482930024,48293970800,9708,48293,TX,2843
482011316,48201343700,3437,48201,TX,19355
482011298,48201343100,3431,48201,TX,2076
482011309,48201343302,3433.02,48201,TX,3165
482011305,48201343301,3433.01,48201,TX,6684
480930016,48093950400,9504,48093,TX,1338
480270284,48027023110,231.10,48027,TX,4146
481930004,48193950200,9502,48193,TX,1740
480270287,48027023113,231.13,48027,TX,3263
480890014,48089750400,7504,48089,TX,3923
480270288,48027023114,231.14,48027,TX,3106
481490016,48149970400,9704,48149,TX,2616
480270220,48027023202,232.02,48027,TX,6702
480270195,48027023104,231.04,48027,TX,2188
481490031,48149970301,9703.01,48149,TX,1440
480270190,48027023103,231.03,48027,TX,3822
480270223,48027023203,232.03,48027,TX,1579
481490004,48149970200,9702,48149,TX,1510
480270217,48027023201,232.01,48027,TX,1045
482870013,48287000400,4,48287,TX,7584
480270282,48027023002,230.02,48027,TX,3477
480270279,48027022503,225.03,48027,TX,5959
482870009,48287000300,3,48287,TX,3065
480270180,48027022900,229,48027,TX,4107
480270161,48027022501,225.01,48027,TX,3376
480270170,48027022600,226,48027,TX,3170
480270176,48027022801,228.01,48027,TX,1826
482870005,48287000200,2,48287,TX,1391
480270158,48027022405,224.05,48027,TX,3422
481490030,48149970700,9707,48149,TX,1545
480270151,48027022403,224.03,48027,TX,3278
484770029,48477170501,1705.01,48477,TX,2117
480270145,48027022401,224.01,48027,TX,6085
480510018,48051970501,9705.01,48051,TX,607
480270277,48027022406,224.06,48027,TX,4838
480270140,48027022300,223,48027,TX,4228
480270120,48027022101,221.01,48027,TX,3346
480270136,48027022200,222,48027,TX,7314
480510019,48051970502,9705.02,48051,TX,1925
480270271,48027021905,219.05,48027,TX,5039
480270101,48027021901,219.01,48027,TX,4045
480270275,48027022001,220.01,48027,TX,3979
484910279,48491021300,213,48491,TX,2228
480270128,48027022104,221.04,48027,TX,3138
480270233,48027023402,234.02,48027,TX,4224
480270133,48027022105,221.05,48027,TX,1487
483310025,48331950800,9508,48331,TX,1638
480270125,48027022103,221.03,48027,TX,3977
480270226,48027023204,232.04,48027,TX,3386
480270274,48027021908,219.08,48027,TX,4802
480270270,48027021802,218.02,48027,TX,4516
480270273,48027021907,219.07,48027,TX,5331
480270269,48027021801,218.01,48027,TX,4422
481770013,48177000400,4,48177,TX,1706
481770008,48177000300,3,48177,TX,3577
482850013,48285000400,4,48285,TX,3499
482850005,48285000200,2,48285,TX,3131
482850009,48285000300,3,48285,TX,1550
480210066,48021950806,9508.06,48021,TX,1972
480210064,48021950804,9508.04,48021,TX,4466
480210053,48021950303,9503.03,48021,TX,6663
480210056,48021950403,9504.03,48021,TX,4208
480210055,48021950402,9504.02,48021,TX,1330
480210054,48021950401,9504.01,48021,TX,7785
480210051,48021950301,9503.01,48021,TX,5099
484530822,48453002218,22.18,48453,TX,4171
484530821,48453002217,22.17,48453,TX,5342
484530988,48453045900,459,48453,TX,8435
484530987,48453045800,458,48453,TX,3247
480210059,48021950505,9505.05,48021,TX,3931
480210050,48021950202,9502.02,48021,TX,6640
482970006,48297950200,9502,48297,TX,2220
480130036,48013960403,9604.03,48013,TX,5328
480130037,48013960404,9604.04,48013,TX,2453
480130030,48013960101,9601.01,48013,TX,2930
480130018,48013960401,9604.01,48013,TX,1601
480290607,48029152201,1522.01,48029,TX,5570
480290600,48029152000,1520,48029,TX,11703
480290562,48029151200,1512,48029,TX,12273
480290573,48029151302,1513.02,48029,TX,2422
482870001,48287000100,1,48287,TX,3550
480290568,48029151301,1513.01,48029,TX,5643
483310004,48331950300,9503,48331,TX,2933
480290576,48029151400,1514,48029,TX,3303
481430043,48143950502,9505.02,48143,TX,3493
480290597,48029151900,1519,48029,TX,7600
480290591,48029151700,1517,48029,TX,5493
481430001,48143950100,9501,48143,TX,3085
480290585,48029151600,1516,48029,TX,5455
481430004,48143950201,9502.01,48143,TX,3667
480291431,48029192200,1922,48029,TX,6956
480290462,48029141101,1411.01,48029,TX,5701
480290491,48029141600,1416,48029,TX,2799
481930001,48193950100,9501,48193,TX,2484
480290611,48029152202,1522.02,48029,TX,4555
484930011,48493000201,2.01,48493,TX,1327
480290484,48029141403,1414.03,48029,TX,2747
480990001,48099010101,101.01,48099,TX,3144
480290481,48029141402,1414.02,48029,TX,3924
480350020,48035950700,9507,48035,TX,1573
480290494,48029141700,1417,48029,TX,5416
484930017,48493000300,3,48493,TX,5788
480290501,48029141900,1419,48029,TX,6259
484930039,48493000406,4.06,48493,TX,3021
484930038,48493000405,4.05,48493,TX,1187
484930021,48493000402,4.02,48493,TX,3133
484930029,48493000404,4.04,48493,TX,5028
484930007,48493000104,1.04,48493,TX,3191
480250031,48025950203,9502.03,48025,TX,1048
480250034,48025950502,9505.02,48025,TX,2337
480250019,48025950400,9504,48025,TX,2678
480250013,48025950300,9503,48025,TX,6307
480250033,48025950501,9505.01,48025,TX,2749
480250032,48025950204,9502.04,48025,TX,2919
484930001,48493000102,1.02,48493,TX,2320
481230019,48123970500,9705,48123,TX,2202
483550275,48355005416,54.16,48355,TX,2704
483550065,48355001702,17.02,48355,TX,2131
480350010,48035950400,9504,48035,TX,2975
483550254,48355005409,54.09,48355,TX,1886
483550251,48355005408,54.08,48355,TX,2423
480350008,48035950300,9503,48035,TX,1016
483550263,48355005412,54.12,48355,TX,2926
483550257,48355005410,54.10,48355,TX,2650
482170017,48217960700,9607,48217,TX,1974
480270031,48027020702,207.02,48027,TX,4470
480270028,48027020701,207.01,48027,TX,3781
482170004,48217960200,9602,48217,TX,2741
480270024,48027020600,206,48027,TX,2128
482510046,48251130302,1303.02,48251,TX,11362
480270020,48027020500,205,48027,TX,2519
480270015,48027020401,204.01,48027,TX,12067
480270018,48027020402,204.02,48027,TX,2458
480270258,48027020204,202.04,48027,TX,2264
483090227,48309003902,39.02,48309,TX,8088
480270255,48027020101,201.01,48027,TX,2668
483090178,48309003802,38.02,48309,TX,4098
483090226,48309003901,39.01,48309,TX,2646
483090169,48309003708,37.08,48309,TX,6477
483090223,48309003710,37.10,48309,TX,3824
483090154,48309003703,37.03,48309,TX,3853
483090151,48309003701,37.01,48309,TX,1413
480510008,48051970300,9703,48051,TX,4184
480510001,48051970100,9701,48051,TX,657
483950016,48395960501,9605.01,48395,TX,3120
480410167,48041000205,2.05,48041,TX,5361
481450007,48145000400,4,48145,TX,1663
481450004,48145000300,3,48145,TX,2858
481930007,48193950300,9503,48193,TX,3332
480930017,48093950101,9501.01,48093,TX,1778
481430039,48143950302,9503.02,48143,TX,2204
481430038,48143950301,9503.01,48143,TX,1418
481430037,48143950204,9502.04,48143,TX,1720
481430036,48143950203,9502.03,48143,TX,3248
481430041,48143950402,9504.02,48143,TX,5000
482510139,48251130603,1306.03,48251,TX,4482
480290704,48029161801,1618.01,48029,TX,2221
481430040,48143950401,9504.01,48143,TX,7889
481430042,48143950501,9505.01,48143,TX,3313
481430031,48143950600,9506,48143,TX,3989
481430035,48143950700,9507,48143,TX,1485
480990008,48099010201,102.01,48099,TX,7836
480350006,48035950200,9502,48035,TX,1554
480350013,48035950500,9505,48035,TX,2890
482210038,48221160302,1603.02,48221,TX,4257
483090067,48309001700,17,48309,TX,7065
483090132,48309003300,33,48309,TX,3587
483090220,48309003401,34.01,48309,TX,1214
483090206,48309004202,42.02,48309,TX,1862
483090202,48309004201,42.01,48309,TX,2767
482510140,48251130604,1306.04,48251,TX,1631
482510115,48251131000,1310,48251,TX,2597
482510120,48251131100,1311,48251,TX,5662
482510100,48251130700,1307,48251,TX,2336
482510106,48251130800,1308,48251,TX,6041
482510037,48251130213,1302.13,48251,TX,3193
482510040,48251130214,1302.14,48251,TX,5852
482510111,48251130900,1309,48251,TX,1555
482510053,48251130304,1303.04,48251,TX,4490
482510050,48251130303,1303.03,48251,TX,5291
482510025,48251130210,1302.10,48251,TX,3826
482510029,48251130211,1302.11,48251,TX,4861
482510132,48251130415,1304.15,48251,TX,3278
482510124,48251130219,1302.19,48251,TX,1843
482170024,48217960900,9609,48217,TX,2607
482170026,48217961000,9610,48217,TX,1646
483310011,48331950402,9504.02,48331,TX,3187
482170020,48217960800,9608,48217,TX,2799
480270296,48027023406,234.06,48027,TX,3760
482170029,48217961100,9611,48217,TX,5392
482510131,48251130414,1304.14,48251,TX,2275
482510137,48251130501,1305.01,48251,TX,2914
482510063,48251130406,1304.06,48251,TX,3212
482510133,48251130416,1304.16,48251,TX,1807
482510134,48251130417,1304.17,48251,TX,5601
482510128,48251130411,1304.11,48251,TX,2454
482510130,48251130413,1304.13,48251,TX,3613
482510129,48251130412,1304.12,48251,TX,5056
481390086,48139060803,608.03,48139,TX,2444
481390082,48139060802,608.02,48139,TX,11445
483090144,48309003601,36.01,48309,TX,2018
482170032,48217961400,9614,48217,TX,3078
482930007,48293970300,9703,48293,TX,2688
482930010,48293970400,9704,48293,TX,982
481390078,48139060801,608.01,48139,TX,7475
481390132,48139060220,602.20,48139,TX,1975
480270295,48027023405,234.05,48027,TX,2307
481390070,48139060702,607.02,48139,TX,5997
481390034,48139060211,602.11,48139,TX,3244
481390028,48139060209,602.09,48139,TX,4427
481390052,48139060400,604,48139,TX,5277
481390057,48139060500,605,48139,TX,5365
481390135,48139060602,606.02,48139,TX,3773
480270266,48027021502,215.02,48027,TX,3781
481390134,48139060601,606.01,48139,TX,7570
481390048,48139060300,603,48139,TX,2582
480050066,48005001300,13,48005,TX,3901
482930013,48293970500,9705,48293,TX,2037
480270257,48027020203,202.03,48027,TX,2588
481610015,48161000700,7,48161,TX,1609
481610006,48161000300,3,48161,TX,1293
481610004,48161000200,2,48161,TX,1116
482130081,48213951101,9511.01,48213,TX,1021
482130045,48213950903,9509.03,48213,TX,1347
482130082,48213951102,9511.02,48213,TX,2379
482130075,48213950603,9506.03,48213,TX,1722
480270076,48027021400,214,48027,TX,3792
482130079,48213950904,9509.04,48213,TX,2870
482130080,48213950905,9509.05,48213,TX,1492
482130021,48213950601,9506.01,48213,TX,3299
482130076,48213950604,9506.04,48213,TX,3919
482570086,48257051301,513.01,48257,TX,6621
482130018,48213950500,9505,48213,TX,2668
484670051,48467951002,9510.02,48467,TX,3169
480010005,48001950401,9504.01,48001,TX,3387
480010019,48001950700,9507,48001,TX,3013
480010009,48001950500,9505,48001,TX,3830
480010023,48001950800,9508,48001,TX,7835
482130083,48213951201,9512.01,48213,TX,4104
482130084,48213951202,9512.02,48213,TX,2064
482130062,48213951300,9513,48213,TX,8599
482130073,48213950302,9503.02,48213,TX,2409
482130074,48213950303,9503.03,48213,TX,2245
482130072,48213950301,9503.01,48213,TX,2554
482130087,48213951403,9514.03,48213,TX,1068
484230190,48423001912,19.12,48423,TX,1669
481390037,48139060212,602.12,48139,TX,9343
481390131,48139060219,602.19,48139,TX,2924
481390129,48139060217,602.17,48139,TX,6139
481390130,48139060218,602.18,48139,TX,1211
483490044,48349970301,9703.01,48349,TX,2566
483490048,48349970902,9709.02,48349,TX,2806
483490034,48349970800,9708,48349,TX,3486
482150452,48215020103,201.03,48215,TX,2118
483490020,48349970500,9705,48349,TX,2988
483490004,48349970200,9702,48349,TX,3899
481390113,48139061500,615,48139,TX,6514
481390137,48139061401,614.01,48139,TX,1560
481390138,48139061402,614.02,48139,TX,3429
481390117,48139061600,616,48139,TX,8917
481390126,48139060106,601.06,48139,TX,1801
482510033,48251130212,1302.12,48251,TX,3514
484390628,48439111010,1110.10,48439,TX,2958
482510043,48251130215,1302.15,48251,TX,4954
484390654,48439111018,1110.18,48439,TX,1918
484391587,48439111031,1110.31,48439,TX,1589
484391589,48439111033,1110.33,48439,TX,3034
484391588,48439111032,1110.32,48439,TX,3476
484391552,48439105516,1055.16,48439,TX,1700
484390591,48439110809,1108.09,48439,TX,1433
482150453,48215020104,201.04,48215,TX,955
484390607,48439110906,1109.06,48439,TX,3913
484390612,48439110907,1109.07,48439,TX,3247
484390583,48439110807,1108.07,48439,TX,6908
484390573,48439110805,1108.05,48439,TX,3973
484390301,48439105204,1052.04,48439,TX,2867
484391547,48439105206,1052.06,48439,TX,1688
484391548,48439105207,1052.07,48439,TX,2138
484390594,48439110901,1109.01,48439,TX,4231
484390298,48439105203,1052.03,48439,TX,3082
484390293,48439105201,1052.01,48439,TX,4468
484390565,48439110703,1107.03,48439,TX,3215
484391574,48439110706,1107.06,48439,TX,3471
484391556,48439105520,1055.20,48439,TX,1807
484391554,48439105518,1055.18,48439,TX,4615
484390603,48439110905,1109.05,48439,TX,3131
484391555,48439105519,1055.19,48439,TX,4868
484391550,48439105408,1054.08,48439,TX,1817
484391551,48439105515,1055.15,48439,TX,5095
484390367,48439105513,1055.13,48439,TX,3133
484391553,48439105517,1055.17,48439,TX,2183
484390335,48439105503,1055.03,48439,TX,4307
484390370,48439105514,1055.14,48439,TX,6446
484390600,48439110903,1109.03,48439,TX,1948
484391549,48439105407,1054.07,48439,TX,1578
484390342,48439105505,1055.05,48439,TX,3889
484390319,48439105405,1054.05,48439,TX,13479
484390130,48439102302,1023.02,48439,TX,4309
484390126,48439102301,1023.01,48439,TX,5884
484390140,48439102402,1024.02,48439,TX,3426
484390569,48439110704,1107.04,48439,TX,6230
484391702,48439123001,1230.01,48439,TX,3530
484390554,48439110600,1106,48439,TX,2622
484390135,48439102401,1024.01,48439,TX,5770
484390145,48439102500,1025,48439,TX,3074
484390150,48439102601,1026.01,48439,TX,6322
484391703,48439123002,1230.02,48439,TX,2872
480290698,48029161504,1615.04,48029,TX,5093
480290677,48029161302,1613.02,48029,TX,3632
480290680,48029161303,1613.03,48029,TX,2766
480290683,48029161304,1613.04,48029,TX,2638
480290667,48029161100,1611,48029,TX,6268
480290664,48029161000,1610,48029,TX,3017
482150421,48215024204,242.04,48215,TX,2492
482150457,48215020108,201.08,48215,TX,3110
482150455,48215020106,201.06,48215,TX,1783
482150456,48215020107,201.07,48215,TX,2557
482150470,48215020406,204.06,48215,TX,6167
482150469,48215020405,204.05,48215,TX,6835
482150037,48215020403,204.03,48215,TX,4344
482150473,48215020409,204.09,48215,TX,1390
482150517,48215021315,213.15,48215,TX,3829
482150510,48215021308,213.08,48215,TX,3212
482150513,48215021311,213.11,48215,TX,6365
482150479,48215020510,205.10,48215,TX,7102
482150472,48215020408,204.08,48215,TX,1589
482150519,48215021406,214.06,48215,TX,3404
482150480,48215020511,205.11,48215,TX,3374
484790180,48479001813,18.13,48479,TX,857
482150471,48215020407,204.07,48215,TX,2622
484790118,48479001710,17.10,48479,TX,5452
482150478,48215020509,205.09,48215,TX,3452
481310007,48131950200,9502,48131,TX,2831
482150476,48215020507,205.07,48215,TX,1279
482830003,48283950302,9503.02,48283,TX,4425
482150482,48215020513,205.13,48215,TX,7387
482150451,48215980000,9800,48215,TX,401
481630016,48163950301,9503.01,48163,TX,5462
482150481,48215020512,205.12,48215,TX,1138
481630017,48163950302,9503.02,48163,TX,863
482150475,48215020506,205.06,48215,TX,3921
485070001,48507950100,9501,48507,TX,685
482150474,48215020505,205.05,48215,TX,1439
481630014,48163950201,9502.01,48163,TX,2598
482150486,48215020730,207.30,48215,TX,2116
483250010,48325000200,2,48325,TX,953
482150060,48215020600,206,48215,TX,1746
483250024,48325000500,5,48325,TX,4116
482150485,48215020729,207.29,48215,TX,1841
481630013,48163950102,9501.02,48163,TX,3729
482150511,48215021309,213.09,48215,TX,2478
482150512,48215021310,213.10,48215,TX,1946
482150509,48215021307,213.07,48215,TX,4125
482150508,48215021306,213.06,48215,TX,5550
482150516,48215021314,213.14,48215,TX,2076
480130026,48013960500,9605,48013,TX,2579
482150514,48215021312,213.12,48215,TX,3014
481630012,48163950101,9501.01,48163,TX,2811
482150506,48215021203,212.03,48215,TX,3288
482150116,48215021100,211,48215,TX,10108
480130038,48013960601,9606.01,48013,TX,2547
482150505,48215021003,210.03,48215,TX,5048
480130035,48013960206,9602.06,48013,TX,4779
482150507,48215021204,212.04,48215,TX,13887
482150120,48215021201,212.01,48215,TX,6630
482150503,48215021001,210.01,48215,TX,3764
482150521,48215021408,214.08,48215,TX,3178
482150522,48215021409,214.09,48215,TX,2245
482150518,48215021405,214.05,48215,TX,3943
480850727,48085031811,318.11,48085,TX,2088
482150520,48215021407,214.07,48215,TX,3431
481130570,48113009103,91.03,48113,TX,2705
482150143,48215021401,214.01,48215,TX,14743
482150523,48215021703,217.03,48215,TX,8387
482150155,48215021500,215,48215,TX,2386
482150160,48215021600,216,48215,TX,3052
482150515,48215021313,213.13,48215,TX,2978
482150540,48215022011,220.11,48215,TX,1978
482150536,48215022007,220.07,48215,TX,2333
482150535,48215022006,220.06,48215,TX,4230
482150534,48215022005,220.05,48215,TX,3174
482150525,48215021705,217.05,48215,TX,5699
482150177,48215021804,218.04,48215,TX,3581
484790084,48479001300,13,48479,TX,2367
481130576,48113009105,91.05,48113,TX,2491
484790088,48479001401,14.01,48479,TX,3881
484790077,48479001201,12.01,48479,TX,1933
481131697,48113017605,176.05,48113,TX,2401
484790095,48479001501,15.01,48479,TX,1747
484790049,48479000903,9.03,48479,TX,2030
484790098,48479001502,15.02,48479,TX,4731
484790109,48479001706,17.06,48479,TX,5366
484790145,48479001719,17.19,48479,TX,4576
484790139,48479001717,17.17,48479,TX,6496
484790114,48479001709,17.09,48479,TX,7587
484790148,48479001720,17.20,48479,TX,3973
484790203,48479001724,17.24,48479,TX,2643
484790120,48479001711,17.11,48479,TX,14143
484790132,48479001715,17.15,48479,TX,6929
484790202,48479001723,17.23,48479,TX,4672
484790102,48479001601,16.01,48479,TX,6101
484790201,48479980000,9800,48479,TX,602
484790151,48479001721,17.21,48479,TX,8366
484790106,48479001602,16.02,48479,TX,11021
484790154,48479001722,17.22,48479,TX,5597
484790129,48479001714,17.14,48479,TX,3248
484790205,48479001726,17.26,48479,TX,6874
484790204,48479001725,17.25,48479,TX,5234
484790206,48479001727,17.27,48479,TX,5905
484790188,48479001816,18.16,48479,TX,5197
484790185,48479001815,18.15,48479,TX,1300
482470001,48247950200,9502,48247,TX,951
482830002,48283950301,9503.01,48283,TX,3111
481630015,48163950202,9502.02,48163,TX,1894
483110001,48311950100,9501,48311,TX,731
483250034,48325000801,8.01,48325,TX,2689
483250035,48325000802,8.02,48325,TX,3603
483250017,48325000401,4.01,48325,TX,3607
483250020,48325000402,4.02,48325,TX,3196
483250001,48325000101,1.01,48325,TX,5539
480130034,48013960205,9602.05,48013,TX,3739
480130015,48013960300,9603,48013,TX,2712
480130032,48013960203,9602.03,48013,TX,3231
480130033,48013960204,9602.04,48013,TX,1978
480290722,48029162004,1620.04,48029,TX,2277
480290712,48029161902,1619.02,48029,TX,15241
480290718,48029162003,1620.03,48029,TX,4393
480290716,48029162001,1620.01,48029,TX,1421
480290710,48029161901,1619.01,48029,TX,3156
480290707,48029161802,1618.02,48029,TX,6910
480290674,48029161200,1612,48029,TX,3626
480290694,48029161503,1615.03,48029,TX,3411
481132115,48113019211,192.11,48113,TX,13695
480850730,48085031814,318.14,48085,TX,1187
480850581,48085031807,318.07,48085,TX,19835
480850357,48085031624,316.24,48085,TX,5787
480850578,48085031806,318.06,48085,TX,2117
480850366,48085031626,316.26,48085,TX,2110
481390123,48139060103,601.03,48139,TX,2541
481390124,48139060104,601.04,48139,TX,3585
481131623,48113016903,169.03,48113,TX,10130
481131619,48113016902,169.02,48113,TX,10487
481132173,48113020200,202,48113,TX,3075
481130775,48113011601,116.01,48113,TX,2406
481132269,48113011603,116.03,48113,TX,2697
481130594,48113009303,93.03,48113,TX,2267
481130598,48113009304,93.04,48113,TX,8119
481130770,48113011500,115,48113,TX,3187
481130590,48113009301,93.01,48113,TX,3852
481130586,48113009202,92.02,48113,TX,3993
481130573,48113009104,91.04,48113,TX,2322
481132397,48113017309,173.09,48113,TX,1559
481130565,48113009101,91.01,48113,TX,4218
481132254,48113009203,92.03,48113,TX,3236
481132255,48113009204,92.04,48113,TX,1677
481132252,48113009001,90.01,48113,TX,5588
481132253,48113009002,90.02,48113,TX,3112
481131647,48113017102,171.02,48113,TX,4674
481132270,48113011604,116.04,48113,TX,2387
481132387,48113017005,170.05,48113,TX,3428
481131644,48113017101,171.01,48113,TX,4864
481130784,48113011701,117.01,48113,TX,4495
480390205,48039664200,6642,48039,TX,5607
481132272,48113011802,118.02,48113,TX,2882
481130789,48113011702,117.02,48113,TX,4754
481132271,48113011801,118.01,48113,TX,3046
480390092,48039661700,6617,48039,TX,4801
481132273,48113011901,119.01,48113,TX,2013
481130806,48113012000,120,48113,TX,7553
481132275,48113012101,121.01,48113,TX,3672
481132274,48113011902,119.02,48113,TX,3297
481131650,48113017201,172.01,48113,TX,7043
481670307,48167726102,7261.02,48167,TX,1444
481132394,48113017204,172.04,48113,TX,3609
481670251,48167726000,7260,48167,TX,885
481132393,48113017203,172.03,48113,TX,5550
481131700,48113017606,176.06,48113,TX,2920
481670169,48167723800,7238,48167,TX,2891
481131687,48113017500,175,48113,TX,2348
481670257,48167726200,7262,48167,TX,6831
481132388,48113017006,170.06,48113,TX,6799
481132392,48113017010,170.10,48113,TX,3973
481670244,48167725800,7258,48167,TX,3979
481132391,48113017009,170.09,48113,TX,3957
480150026,48015760302,7603.02,48015,TX,5112
481132389,48113017007,170.07,48113,TX,3701
481132390,48113017008,170.08,48113,TX,4194
481132403,48113017315,173.15,48113,TX,4513
484810001,48481740100,7401,48481,TX,4223
481132402,48113017314,173.14,48113,TX,5487
481131682,48113017400,174,48113,TX,9802
481132399,48113017311,173.11,48113,TX,1459
481132400,48113017312,173.12,48113,TX,2762
481132398,48113017310,173.10,48113,TX,1961
484810020,48481740500,7405,48481,TX,1736
481132396,48113017308,173.08,48113,TX,3086
481132395,48113017307,173.07,48113,TX,2565
482570079,48257050215,502.15,48257,TX,4935
481132401,48113017313,173.13,48113,TX,2731
481570282,48157675800,6758,48157,TX,2999
482570072,48257050208,502.08,48257,TX,4159
481132251,48113008402,84.02,48113,TX,2617
481132420,48113018151,181.51,48113,TX,4026
481132066,48113019042,190.42,48113,TX,5241
480850742,48085032019,320.19,48085,TX,8634
480150001,48015760100,7601,48015,TX,1247
480850740,48085032017,320.17,48085,TX,2816
480850739,48085032016,320.16,48085,TX,2956
480850610,48085032010,320.10,48085,TX,6265
480850672,48085031325,313.25,48085,TX,578
481132437,48113019050,190.50,48113,TX,2005
480150014,48015760400,7604,48015,TX,2041
480850681,48085031334,313.34,48085,TX,2037
481132438,48113019051,190.51,48113,TX,2358
480850682,48085031335,313.35,48085,TX,2687
484770014,48477170400,1704,48477,TX,6891
480850680,48085031333,313.33,48085,TX,2909
480850674,48085031327,313.27,48085,TX,3922
480850675,48085031328,313.28,48085,TX,1622
480150018,48015760501,7605.01,48015,TX,3558
480850676,48085031329,313.29,48085,TX,4475
481132405,48113017706,177.06,48113,TX,3105
481132427,48113018158,181.58,48113,TX,5195
481132428,48113018159,181.59,48113,TX,4253
481132417,48113018148,181.48,48113,TX,2868
484770001,48477170100,1701,48477,TX,3883
481131835,48113018132,181.32,48113,TX,6340
481131858,48113018138,181.38,48113,TX,2992
484770030,48477170502,1705.02,48477,TX,1645
481132416,48113018147,181.47,48113,TX,3487
484770031,48477170601,1706.01,48477,TX,1756
481131855,48113018137,181.37,48113,TX,2634
480150022,48015760502,7605.02,48015,TX,5353
481131874,48113018142,181.42,48113,TX,2319
481131870,48113018141,181.41,48113,TX,1870
484730028,48473680501,6805.01,48473,TX,4272
481670283,48167721208,7212.08,48167,TX,1416
481132414,48113018145,181.45,48113,TX,3778
484730027,48473680303,6803.03,48473,TX,4134
483970062,48397040511,405.11,48397,TX,1915
482570071,48257050207,502.07,48257,TX,6795
481131846,48113018135,181.35,48113,TX,2611
484730032,48473980000,9800,48473,TX,5193
483970061,48397040510,405.10,48397,TX,4565
481132425,48113018156,181.56,48113,TX,4157
484730029,48473680502,6805.02,48473,TX,3130
481131797,48113018120,181.20,48113,TX,3264
481132422,48113018153,181.53,48113,TX,3970
484770032,48477170602,1706.02,48477,TX,2105
481132426,48113018157,181.57,48113,TX,2147
481131839,48113018133,181.33,48113,TX,4815
481131866,48113018140,181.40,48113,TX,5397
481850023,48185180400,1804,48185,TX,2797
481132419,48113018150,181.50,48113,TX,1937
481132412,48113018143,181.43,48113,TX,3166
481132423,48113018154,181.54,48113,TX,2480
481850001,48185180101,1801.01,48185,TX,3667
480850683,48085031336,313.36,48085,TX,6482
480850678,48085031331,313.31,48085,TX,2521
481570372,48157675701,6757.01,48157,TX,1357
480850679,48085031332,313.32,48085,TX,1940
481132424,48113018155,181.55,48113,TX,4234
480850669,48085031322,313.22,48085,TX,5357
481570275,48157675600,6756,48157,TX,5779
480850666,48085031319,313.19,48085,TX,6069
480850665,48085031318,313.18,48085,TX,2292
481131842,48113018134,181.34,48113,TX,2455
481132418,48113018149,181.49,48113,TX,2116
483970010,48397040301,403.01,48397,TX,4113
481132413,48113018144,181.44,48113,TX,2497
483970041,48397040104,401.04,48397,TX,2595
483970045,48397040303,403.03,48397,TX,2335
483970001,48397040101,401.01,48397,TX,5800
480850670,48085031323,313.23,48085,TX,5671
480850667,48085031320,313.20,48085,TX,3850
483970040,48397040103,401.03,48397,TX,2187
480850668,48085031321,313.21,48085,TX,3261
481210204,48121021502,215.02,48121,TX,6625
481210594,48121021645,216.45,48121,TX,2374
481210232,48121021517,215.17,48121,TX,2857
481210048,48121020115,201.15,48121,TX,4214
481210581,48121021534,215.34,48121,TX,3340
481210584,48121021537,215.37,48121,TX,2556
480390089,48039661602,6616.02,48039,TX,2912
481670305,48167723505,7235.05,48167,TX,1239
481670162,48167723600,7236,48167,TX,3587
481670154,48167723501,7235.01,48167,TX,1258
481670306,48167726101,7261.01,48167,TX,1550
481670166,48167723700,7237,48167,TX,1821
481670248,48167725900,7259,48167,TX,3812
481670241,48167725700,7257,48167,TX,1179
481670236,48167725600,7256,48167,TX,4316
481670233,48167725500,7255,48167,TX,1306
482010305,48201232402,2324.02,48201,TX,3229
481670225,48167725300,7253,48167,TX,1126
481670222,48167725200,7252,48167,TX,897
481670228,48167725400,7254,48167,TX,2540
